time,seconds_elapsed,z,y,x
1717013014049244400,233.0842443847656,-2.1026499271392822,2.3076624870300293,3.8930375576019287
1717013014059127300,233.09412719726564,-1.8684874773025513,2.1565499305725098,4.0163750648498535
1717013014069010700,233.1040107421875,-1.6588000059127808,1.940537452697754,4.054737567901611
1717013014078893800,233.11389379882812,-1.4896750450134277,1.7458374500274658,3.9909374713897705
1717013014088777200,233.12377709960938,-1.352312445640564,1.6553624868392944,3.8515124320983887
1717013014098660400,233.13366040039062,-1.1874500513076782,1.6596249341964722,3.683350086212158
1717013014108543700,233.14354370117186,-0.9521874785423279,1.7467999458312988,3.510925054550171
1717013014118427000,233.15342700195313,-0.652162492275238,1.8884249925613403,3.3501875400543213
1717013014128310000,233.16331005859374,-0.30621248483657837,1.9735374450683594,3.1905500888824463
1717013014138193400,233.173193359375,0.018287500366568565,2.002274990081787,3.0427374839782715
1717013014148076500,233.18307666015625,0.2854500114917755,2.0820250511169434,2.9574875831604004
1717013014157960000,233.1929599609375,0.5259374976158142,2.1394999027252197,2.926687479019165
1717013014167843000,233.20284301757812,0.7983250021934509,2.0640125274658203,2.9107375144958496
1717013014177726500,233.2127265625,1.130387544631958,1.8702750205993652,2.8936874866485596
1717013014187609600,233.22260961914063,1.5050749778747559,1.5956875085830688,2.8840625286102295
1717013014197493000,233.23249291992187,1.8657374382019043,1.3179374933242798,2.853262424468994
1717013014207376100,233.24237622070314,2.2052249908447266,1.0551749467849731,2.7447750568389893
1717013014217259500,233.25225952148438,2.512812376022339,0.7624375224113464,2.538249969482422
1717013014227143000,233.26214282226562,2.7820374965667725,0.545324981212616,2.2934999465942383
1717013014237026000,233.27202612304689,3.0139999389648438,0.5208500027656555,2.0508124828338623
1717013014246909200,233.2819091796875,3.1981124877929688,0.6710000038146973,1.802899956703186
1717013014256792300,233.29179223632812,3.3417999744415283,0.9252374768257141,1.5538874864578247
1717013014266675700,233.30167578125,3.4760000705718994,1.2445124387741089,1.355887532234192
1717013014276558800,233.31155883789063,3.637700080871582,1.5318875312805176,1.2399749755859375
1717013014286442200,233.32144213867187,3.795137405395508,1.557462453842163,1.1910250186920166
1717013014296325400,233.33132543945314,3.887812376022339,1.2637624740600586,1.1962499618530273
1717013014306208500,233.34120849609374,3.855912446975708,0.7741249799728394,1.21646249294281
1717013014316091600,233.35109155273437,3.677025079727173,0.29205000400543213,1.188825011253357
1717013014325975000,233.36097509765625,3.3855249881744385,-0.06655000150203705,1.0590250492095947
1717013014335858200,233.37085815429688,3.0875625610351562,-0.21230000257492065,0.7972249984741211
1717013014345741600,233.38074145507812,2.821500062942505,-0.18782499432563782,0.38747498393058777
1717013014355624700,233.39062475585936,2.625699996948242,-0.09102500230073929,-0.11797499656677246
1717013014365508000,233.40050805664063,2.5682249069213867,0.013337500393390656,-0.6043124794960022
1717013014375391200,233.41039111328126,2.630924940109253,0.13667500019073486,-0.9853249788284302
1717013014385274400,233.4202744140625,2.7671875953674316,0.2217874974012375,-1.200374960899353
1717013014395157800,233.43015771484374,2.9438750743865967,0.20487499237060547,-1.265275001525879
1717013014405041000,233.440041015625,3.1289498805999756,0.11756250262260437,-1.2545499801635742
1717013014414924300,233.44992431640625,3.220525026321411,0.052662499248981476,-1.2417625188827515
1717013014424807400,233.45980737304689,3.0864624977111816,0.09102500230073929,-1.3344374895095825
1717013014434690800,233.46969091796876,2.7671875953674316,0.22082500159740448,-1.6068249940872192
1717013014444574200,233.47957421875,2.370224952697754,0.3910500109195709,-2.079274892807007
1717013014454457300,233.48945727539063,2.0307374000549316,0.6252124905586243,-2.5976500511169434
1717013014464340200,233.49934033203124,1.8317749500274658,0.9189124703407288,-3.005199909210205
1717013014474223600,233.5092236328125,1.7231500148773193,1.1593999862670898,-3.248849868774414
1717013014484106800,233.51910668945314,1.6411999464035034,1.2999249696731567,-3.313887596130371
1717013014493990100,233.528990234375,1.5859249830245972,1.3307249546051025,-3.2467875480651855
1717013014503873500,233.53887353515626,1.558287501335144,1.2552374601364136,-3.1457250118255615
1717013014513756700,233.5487565917969,1.5284500122070312,1.0731874704360962,-3.1361000537872314
1717013014523640000,233.55864013671874,1.458187460899353,0.7869125008583069,-3.3350625038146973
1717013014533523200,233.56852319335937,1.3059749603271484,0.5358374714851379,-3.759662389755249
1717013014543406300,233.57840625,1.105912446975708,0.42941248416900635,-4.399312496185303
1717013014553289500,233.58828955078124,0.871749997138977,0.38362500071525574,-5.104825019836426
1717013014563172900,233.5981728515625,0.5515124797821045,0.39957499504089355,-5.662525177001953
1717013014573056000,233.6080559082031,0.20886249840259552,0.48785001039505005,-5.891324996948242
1717013014582939400,233.617939453125,-0.10188750177621841,0.6997374892234802,-5.785999774932861
1717013014592822500,233.62782250976562,-0.3669874966144562,1.044450044631958,-5.532724857330322
1717013014602706000,233.63770581054686,-0.5095750093460083,1.3509374856948853,-5.3337626457214355
1717013014612589000,233.64758911132813,-0.5010499954223633,1.481837511062622,-5.330462455749512
1717013014622472200,233.65747216796876,-0.414837509393692,1.4669874906539917,-5.512512683868408
1717013014632355300,233.66735522460937,-0.3382500112056732,1.3573999404907227,-5.81790018081665
1717013014642238700,233.67723876953124,-0.35420000553131104,1.184975028038025,-6.167012691497803
1717013014652121900,233.68712182617188,-0.5744749903678894,0.9476500153541565,-6.460712432861328
1717013014662005200,233.69700512695312,-0.9703375101089478,0.6943749785423279,-6.585149765014648
1717013014671888600,233.706888671875,-1.4481500387191772,0.582587480545044,-6.372300148010254
1717013014681771800,233.71677172851562,-1.9483749866485596,0.7017999887466431,-5.697587490081787
1717013014691655200,233.7266552734375,-2.3655500411987305,0.9380249977111816,-4.649425029754639
1717013014701538300,233.73653833007813,-2.5869250297546387,1.1093499660491943,-3.471324920654297
1717013014711421700,233.74642163085937,-2.607137441635132,1.1508749723434448,-2.3677499294281006
1717013014721304800,233.7563049316406,-2.527250051498413,1.1254374980926514,-1.4355000257492065
1717013014731188000,233.76618798828125,-2.453824996948242,1.1658624410629272,-0.6990500092506409
1717013014741071000,233.77607104492188,-2.48476243019104,1.3255000114440918,-0.17861250042915344
1717013014750954500,233.78595458984375,-2.701737403869629,1.5404125452041626,0.10656250268220901
1717013014760837600,233.7958376464844,-3.038062572479248,1.6553624868392944,0.24598750472068787
1717013014770721000,233.80572094726563,-3.3871750831604004,1.6670500040054321,0.42253750562667847
1717013014780604400,233.8156044921875,-3.693662405014038,1.6064125299453735,0.7471749782562256
1717013014790487600,233.82548754882814,-3.912837505340576,1.4573625326156616,1.2281500101089478
1717013014800370700,233.83537060546874,-4.0022125244140625,1.2445124387741089,1.7975374460220337
1717013014810253800,233.84525390625,-3.971412420272827,1.0253374576568604,2.346712589263916
1717013014820137000,233.8551369628906,-3.8564624786376953,0.8838499784469604,2.7829999923706055
1717013014830020400,233.86502026367188,-3.6957249641418457,0.8848124742507935,3.083162546157837
1717013014839903700,233.87490380859376,-3.5638625621795654,1.0551749467849731,3.2693374156951904
1717013014849787000,233.8847868652344,-3.4978625774383545,1.3585000038146973,3.3800249099731445
1717013014859670300,233.89467016601563,-3.4414875507354736,1.7362124919891357,3.4736623764038086
1717013014869553400,233.90455346679687,-3.378649950027466,2.1012749671936035,3.565237522125244
1717013014879436800,233.91443676757814,-3.3445498943328857,2.3523499965667725,3.631237506866455
1717013014889320000,233.92431982421874,-3.320075035095215,2.4695000648498535,3.680187463760376
1717013014899203000,233.934203125,-3.2594375610351562,2.516249895095825,3.7630999088287354
1717013014909086200,233.9440861816406,-3.1678624153137207,2.5332999229431152,3.9121499061584473
1717013014918969600,233.95396948242188,-3.0540125370025635,2.5290374755859375,4.123899936676025
1717013014928852700,233.96385278320312,-2.9253125190734863,2.50992488861084,4.3526997566223145
1717013014938736000,233.97373608398436,-2.756049871444702,2.485450029373169,4.558125019073486
1717013014948619300,233.98361938476563,-2.4985125064849854,2.478987455368042,4.704975128173828
1717013014958502700,233.99350268554687,-2.1612250804901123,2.540724992752075,4.764512538909912
1717013014968385800,234.0033857421875,-1.7844749689102173,2.6780874729156494,4.740037441253662
1717013014978269000,234.01326904296874,-1.4311000108718872,2.8770499229431152,4.668812274932861
1717013014988152000,234.02315209960938,-1.1438624858856201,3.0867373943328857,4.572975158691406
1717013014998035500,234.03303540039062,-0.9096999764442444,3.2516000270843506,4.4357500076293945
1717013015007918600,234.04291870117189,-0.7309499979019165,3.37081241607666,4.2249627113342285
1717013015017802000,234.05280200195313,-0.6074749827384949,3.4347500801086426,3.937725067138672
1717013015027685000,234.06268505859376,-0.5372124910354614,3.4006500244140625,3.6013998985290527
1717013015037568500,234.07256860351563,-0.4945875108242035,3.259162425994873,3.253387451171875
1717013015047451600,234.08245166015624,-0.43931248784065247,3.104749917984009,2.940574884414673
1717013015057335000,234.0923349609375,-0.32120001316070557,2.968625068664551,2.7021498680114746
1717013015067218200,234.10221826171875,-0.1317249983549118,2.784512519836426,2.5616250038146973
1717013015077101300,234.11210131835938,0.11838749796152115,2.5566749572753906,2.5158374309539795
1717013015086984700,234.12198461914062,0.4599374830722809,2.2853875160217285,2.5499374866485596
1717013015096867800,234.1318679199219,0.870787501335144,1.967212438583374,2.6233625411987305
1717013015106751200,234.14175122070313,1.3261874914169312,1.6297874450683594,2.6723124980926514
1717013015116634400,234.15163427734376,1.7806249856948853,1.3116124868392944,2.6552624702453613
1717013015126517500,234.161517578125,2.172224998474121,1.035925030708313,2.545675039291382
1717013015136401000,234.17140087890624,2.4553375244140625,0.823074996471405,2.3561999797821045
1717013015146284000,234.18128393554687,2.64481258392334,0.7231125235557556,2.0986623764038086
1717013015156167200,234.1911672363281,2.7447750568389893,0.7464874982833862,1.7815874814987183
1717013015166050600,234.20105053710938,2.772549867630005,0.9040625095367432,1.4187250137329102
1717013015175933700,234.21093359375,2.80115008354187,1.1753499507904053,1.0185999870300293
1717013015185817000,234.22081713867186,2.901249885559082,1.4851374626159668,0.6268625259399414
1717013015195700200,234.2307001953125,3.085362434387207,1.7341499328613281,0.30346250534057617
